Y,ID,Supervisor,Date,Priority,Price,Speed,Duration,Temp,Location,Agreed,State,Class,Surface,survey1,survey2,survey3,survey4,survey5,survey6,survey7,survey8,survey9,survey10,survey11,survey12,survey13,survey14,survey15,survey16,survey17,survey18,survey19,survey20,survey21,survey22,survey23,survey24,survey25,survey26,survey27,survey28,survey29,survey30
-2.306407851,>201,HY,7/11/2016,Low,Costly,Fast,Very Long,Warm,Storage tanks,Yes,Under review,Ceramic,Rough,10.78485176,12.97539461,1582.48874,1528.511653,16.27655208,12.5887375,14.26090034,7.226685285,10.52678024,3.888227105,162.1999939,177.4713183,1578.34759,172.7911887,182.1740067,172.4404128,1298.19396,186.429331,189.3426355,189.1314695,48.2659059,1435.208312,59.48165745,1549.003315,52.17281477,30.36151225,1463.03603,56.92487944,45.82378116,40.8569987
18.42829903,>202,HY,14/11/2016,High,Extravagant,Fast,Short,Cold,Storage tanks,Yes,Under review,Metal,Rough,37.20130579,35.82050904,35.922015,25.74187714,31.21576462,34.33169982,38.21205049,38.04285591,34.68000278,33.15054266,177.7262314,NA,167.4197951,181.2673887,148.1947589,158.9180313,181.2655878,162.2292713,154.0154377,163.4559133,34.86243742,50.63360051,36.80013204,36.26110486,27.72968701,30.86658299,11.64812331,30.18455055,46.88584419,37.01618069
25.73383585,>203,HY,20/11/2016,Medium,Costly,Medium,Long,Cold,Storage tanks,No,Checked,Wooden,Textured,24.17934944,33.49587021,22.1712669,24.90238318,27.33287549,30.59314774,26.65791109,16.17673824,27.16663087,24.75415466,162.5221423,173.4544629,165.7641431,160.3029533,147.4580626,166.6262111,154.1419156,165.0628483,150.5343568,159.7887661,58.35784954,63.83638434,44.19084583,53.72642776,51.24443487,59.58480854,67.80622824,59.98324825,63.87324563,68.04452608
29.00234512,>204,HY,27/11/2016,Low,Costly,Medium,Long,Hot,Steam plant,Yes,Under review,Wooden,Smooth,5.235130995,17.3763071,1668.0203,1546.011315,16.31569586,15.21812935,9.080314174,11.37750372,9.905815327,5.272258631,162.4369521,NA,1283.250489,156.0426624,146.4134469,144.2526033,1212.580966,153.6066552,172.2458615,152.1779362,35.15878811,1559.2628,30.51010619,1493.565766,26.91944575,30.74117649,1606.48722,39.63076571,24.54333179,41.07138942
32.23685598,>205,HY,5/12/2016,High,Extravagant,Fast,Long,Warm,Steam plant,Yes,Uncertain,Wooden,Textured,20.91344525,20.79871962,1299.798822,1545.916417,35.12593873,25.29612044,28.82373408,37.48035684,25.84345103,29.17678807,172.8722826,182.0148871,1612.018222,185.1481652,181.151587,178.7011469,1446.899209,180.6796676,178.8459579,176.6866014,53.38798235,1263.337892,55.59677363,1381.436339,73.70841403,62.60150525,1674.232281,55.92978425,65.05565169,52.02399408
25.0319571,>206,HY,12/12/2016,Low,Cheap,Fast,Long,Hot,Steam plant,No,Checked,Wooden,Textured,34.98764603,21.44269591,34.41395923,38.74818928,35.39833664,31.78733017,32.41841372,25.80601415,27.5212879,38.15337997,137.933008,137.2373558,164.3133504,153.868563,143.0302661,154.2789715,156.9693235,134.6429294,141.7183806,140.496213,31.92584735,37.83965785,36.74648554,35.42153991,31.03731913,18.01243666,31.5208609,36.72263609,25.22524524,39.34546837
30.71399845,>207,HY,18/12/2016,High,Costly,Medium,Long,Cold,Storage tanks,No,Under review,Wooden,Smooth,11.24140414,17.70015261,1274.776039,1670.646361,7.998791228,7.883008271,12.60877292,8.568707454,3.191681933,-0.050459275,248.132306,245.446684,1583.916778,242.4536532,241.6046535,248.8341296,1399.077399,249.9198451,223.5212301,242.9320525,22.38103422,1354.442888,37.20485345,1376.518239,38.85020354,30.64215025,1553.408226,21.33544877,27.18949824,33.8738423
22.44097445,>208,HY,25/12/2016,Low,Costly,Medium,Long,Hot,Steam plant,No,Checked,Metal,Rough,17.26376114,14.3228136,13.97512087,18.76587106,20.60793519,17.61840124,15.09025629,12.00693861,16.80224136,20.94590042,232.3934679,237.480909,224.304258,217.0518723,221.2142587,219.7694957,202.4390298,208.4253559,225.6268338,228.0465964,26.65997447,41.47322174,28.19518081,41.23633975,24.56706701,41.59580009,30.21302195,29.19200926,32.02254183,47.98054631
14.51239358,>209,HY,1/01/2017,Low,Extravagant,Fast,Short,Warm,Storage tanks,No,Under review,Ceramic,Rough,24.07478014,29.38882923,20.74920288,13.83891245,20.4639139,27.4334206,23.87736492,23.30829599,18.90258373,29.42317419,120.862821,119.7197711,130.2458056,126.0175901,106.2575869,117.5521968,120.3587539,124.2455698,116.5492103,97.38254517,60.42611093,50.19814264,72.51862225,58.99575838,59.84214268,69.30077593,71.15437144,50.01154987,52.58063555,59.28224292
7.822480933,>210,HY,9/01/2017,Medium,Extravagant,Medium,Very Long,Cold,Storage tanks,Yes,Checked,Wooden,Textured,18.9171686,17.95697698,1350.311006,1245.500892,15.49121039,18.9613071,16.02410523,22.81152907,4.705105876,17.2375179,104.7234607,104.371161,1346.019585,121.123944,113.8983313,97.26181795,1450.434601,122.5174459,97.93732826,109.2571578,28.76955778,1321.655343,40.77743842,1302.195212,32.11727539,43.68753213,1342.675548,11.18213374,38.45131956,24.56547938
22.88167921,>211,HY,15/01/2017,Low,Extravagant,Fast,Long,Warm,Control room,No,Under review,Ceramic,Textured,22.00233293,18.46789608,1390.80121,1210.979938,27.85303453,19.34276476,23.3325549,28.64373332,22.17846927,17.61832842,220.3436636,211.8638391,1295.367553,209.9395478,204.4135593,203.4269248,1604.055479,214.9764252,201.961568,213.1611601,59.96926294,1515.390751,59.69536702,1675.851257,51.16186652,44.77387806,1568.798115,70.2092613,90.02150009,54.26048953
14.97392604,>212,HY,23/01/2017,Low,Extravagant,Fast,Very Long,Hot,Steam plant,Yes,Checked,Metal,Rough,34.8795682,40.16821043,1695.158786,1513.123605,32.72915718,29.02436997,39.31730101,37.51130179,33.37235531,38.02719631,205.5503779,214.4308002,1621.165171,219.8589635,234.790134,202.4229429,1298.72891,198.3072406,180.5960792,202.9133763,37.10527416,1333.974786,44.22634119,1390.991587,14.92190503,29.03575034,1630.098407,51.35993971,39.03286927,35.74004383
15.57340655,>213,HY,30/01/2017,Low,Extravagant,Medium,Short,Warm,Storage tanks,Yes,Uncertain,Ceramic,Textured,1.384810672,12.18018157,6.827225929,11.89642204,15.44217257,9.306887102,4.603500493,11.53123288,7.327710203,11.1695717,251.3373779,244.0034476,234.5485009,235.7353296,234.6718472,237.8738429,252.1313192,239.6680164,241.5406703,254.3710147,34.66468929,43.29688422,49.6683575,39.05503883,22.91383327,25.8509423,36.39762661,22.03869324,47.02931408,44.91797527
12.10957672,>214,HY,5/02/2017,Medium,Extravagant,Fast,Short,Hot,Control room,No,Uncertain,Wooden,Textured,22.30934521,6.132015946,15.24302176,8.838204551,17.17293009,21.82725031,16.80895338,15.66585123,19.4609481,20.80091278,170.3132706,187.6580478,182.5765475,175.8879585,183.1820083,160.8098339,162.2250449,177.9863588,171.873161,161.9902267,31.10945051,35.86844121,60.62177653,36.19955854,49.00633909,29.26556749,51.8784281,32.04889803,46.32818516,43.36185405
15.07828986,>215,HY,12/02/2017,Medium,Extravagant,Medium,Very Long,Warm,Storage tanks,Yes,Uncertain,Wooden,Textured,27.78928324,32.50953616,1463.063177,1377.410475,24.75084371,24.08299485,24.14836225,31.44410099,27.9507139,28.27178982,126.1775715,125.9530553,1435.955236,127.9474908,119.1432141,101.4732945,1502.740081,133.6999828,122.1971379,103.1491709,66.9464479,1376.99519,78.80308373,1648.246381,74.66140565,64.58441921,1384.917479,54.02648881,86.57995364,64.14955993
24.62307459,>216,HY,20/02/2017,Low,Extravagant,Medium,Long,Cold,Storage tanks,Yes,Checked,Wooden,Textured,20.99905683,14.57135387,1609.90717,1504.673275,19.12448193,28.51020364,17.74342268,22.55110632,25.15863887,26.66803369,98.92936782,100.1674599,1591.94984,110.8661144,118.303648,105.2855012,1581.789861,110.7050621,85.0728778,98.6836879,54.42918491,1226.716708,45.63246783,1242.974193,55.7948372,53.09302453,1283.382777,67.94960874,58.86287786,59.75846654
-3.507161202,>217,HY,26/02/2017,Medium,Extravagant,Fast,Very Long,Warm,Storage tanks,Yes,Checked,Ceramic,Textured,5.609415463,-3.621554231,7.120197037,6.528612301,13.64410688,5.101247183,8.162091369,3.945027872,7.32670151,-1.705463751,222.8584208,204.1799685,202.9282937,205.7380548,206.3768756,210.0220305,191.6780469,212.1542333,200.6347711,213.9357503,57.11152772,58.54352502,53.24334563,69.66228865,58.73703685,50.54168119,60.65038065,50.47470034,69.66201459,62.0712272
11.3221872,>218,HY,5/03/2017,High,Costly,Medium,Short,Hot,Control room,No,Under review,Metal,Textured,7.825238201,0.185631375,1216.194238,1471.133557,7.66567038,12.43819099,5.672333675,12.5284952,11.07647457,0.200909818,191.3524727,175.8985311,1581.028645,175.8873431,197.8853787,184.2503171,1610.228604,200.454484,194.0351622,186.9194384,45.50687748,1603.122385,39.96410356,1473.82629,30.05813903,52.61927471,1488.975539,36.77924322,43.06445115,49.45369115
16.45973339,>219,HY,13/03/2017,Medium,Extravagant,Slow,Short,Warm,Storage tanks,Yes,Checked,Wooden,Textured,34.31999219,34.42575731,1257.178953,1308.443468,29.21457554,33.14548399,41.69923298,26.19692294,39.41990387,31.73844168,114.0007231,111.8308194,1402.786683,115.7852986,122.3172719,123.1911307,1201.974228,118.8760275,114.2233367,135.4508556,65.80242143,1215.120963,60.64206115,1233.109298,56.79592253,69.08464496,1601.626316,65.02258971,73.80995911,53.30682007
23.06422,>220,HY,20/03/2017,Low,Extravagant,Medium,Short,Hot,Control room,Yes,Checked,Wooden,Rough,24.10825919,25.98436917,35.27988487,33.93136104,28.36189444,29.96592339,36.2164802,29.42538206,35.27714991,33.46848009,111.6346235,104.0419993,113.397341,102.9695763,118.5681055,108.3156637,114.7807296,90.4929788,103.4571934,108.6403929,49.38953203,35.34368169,46.08802315,59.02196231,53.37792643,31.14274495,56.8439552,53.46587682,50.16454301,48.5440462
22.25961202,>221,HY,27/03/2017,Low,Extravagant,Fast,Long,Warm,Storage tanks,No,Under review,Wooden,Textured,13.96216644,9.411658615,18.82593584,12.74959553,17.22595828,20.69466058,14.20202488,6.586590721,10.23632484,20.15335369,192.549524,207.7796172,183.9631322,191.99438,189.380444,188.3781108,181.9949306,186.4913646,185.4869369,215.2739764,45.95352396,43.9828823,43.34239894,49.43159827,39.39342459,49.29269281,56.53033956,34.47880525,43.5508388,65.19851808
13.58118397,>222,HY,2/04/2017,Low,Cheap,Fast,Short,Hot,Steam plant,No,Under review,Ceramic,Rough,18.48496279,19.06944143,24.05948571,14.89202907,16.68322698,27.2100295,19.83373525,12.09724503,19.62259939,15.55492984,130.2019602,126.6882947,142.3760058,141.5491214,135.7505865,136.579044,141.3085067,128.7233876,118.5437404,142.7714177,41.76037996,49.62778098,47.80420141,27.86579072,47.89102252,53.60578645,42.48272028,32.12385583,46.34480699,46.57482138
16.53822726,>223,HY,10/04/2017,Low,Extravagant,Medium,Short,Cold,Storage tanks,Yes,Under review,Wooden,Textured,-3.892204499,7.376972048,15.87947978,8.516840891,12.70227919,4.204035685,3.87742058,1.061915079,-2.525106446,6.987292576,185.5701412,172.0689114,172.1781793,172.5778013,181.3991028,173.3408925,164.9060008,169.6784586,182.7559231,189.1936604,45.19678567,46.31265915,47.63941314,16.11180997,35.89469882,61.4942221,22.83113379,40.95877886,38.36208988,33.50762736
19.81678788,>224,HY,16/04/2017,Low,Costly,Fast,Long,Hot,Control room,Yes,Checked,Ceramic,Rough,35.51911079,31.04715456,1416.936936,1457.696519,29.50211747,35.62518141,35.32408174,33.5550364,34.30101725,36.83291868,138.0317687,132.1942954,1656.71054,139.3578647,126.3542805,135.4283652,1691.187105,142.4902317,123.9075292,134.0787973,63.75663082,1432.59308,50.22908776,1642.133405,50.53839515,57.32352045,1482.42747,68.44567238,63.45014371,70.33975466
26.55386281,>225,HY,24/04/2017,High,Cheap,Medium,Long,Hot,Steam plant,Yes,Uncertain,Wooden,Textured,5.447036469,6.57829719,1667.455963,1689.506089,18.13792304,18.2648085,18.29880917,15.33551771,11.25430046,20.62821351,199.0577585,195.3640382,1557.066034,192.355723,213.9382316,190.8944227,1663.498025,206.753989,184.2305941,199.0581339,60.40287368,1465.13419,70.90126448,1268.586199,54.88802227,78.04259724,1227.985197,73.23680918,57.71482837,67.21868468
19.09622131,>226,HY,30/04/2017,Medium,Extravagant,Fast,Short,Hot,Storage tanks,Yes,Uncertain,Metal,Textured,36.32794548,31.4616632,26.41451105,47.18372894,43.47247495,31.63829643,35.1801359,38.9749785,38.80859003,38.43904249,234.0206945,245.2938936,250.741909,236.6017199,220.7809102,221.0740636,228.4024675,230.157418,227.7907361,241.4897963,72.7152498,55.77455824,63.05641244,67.65103523,62.52631557,65.58491374,83.02158432,65.3171839,47.01026877,69.14138524
15.95283354,>227,HY,8/05/2017,High,Cheap,Fast,Short,Hot,Storage tanks,Yes,Under review,Ceramic,Smooth,13.77339079,14.49868059,10.81432162,6.180034065,7.625677778,13.0460476,8.119306376,8.153913697,5.055641485,12.08764184,232.9486699,245.4796728,250.7360398,255.6375458,240.5707578,233.8314092,247.4176615,255.5275853,229.3495088,235.4851178,80.53328473,69.40345875,82.52545351,78.24391312,73.1130606,64.83392344,79.44886094,67.88770594,59.04599129,62.28529456
11.42442258,>228,HY,14/05/2017,Medium,Cheap,Medium,Very Long,Hot,Storage tanks,Yes,Uncertain,Wooden,Textured,24.46333899,28.51818255,1456.096745,1689.515748,27.88264362,23.92068668,32.80498412,31.08070117,28.3387532,34.48585314,198.5956794,203.199018,1568.933983,200.7531134,199.4009339,205.0622365,1456.724098,199.3530796,191.7251178,187.1942023,34.88428261,1284.605672,32.39773256,1207.278277,35.44294626,36.1985515,1690.369423,47.71796801,33.05933107,45.19132945
24.78445016,>229,HY,21/05/2017,Medium,Extravagant,Fast,Long,Hot,Storage tanks,No,Uncertain,Wooden,Rough,23.56675446,22.71183224,22.11441558,22.02388363,20.651446,15.44561815,16.12620991,23.99745152,16.6592715,12.33389639,204.2238033,217.1217372,193.4614447,198.9887107,203.9089423,189.5168409,192.5149941,198.2073959,197.4087287,206.2528605,59.62106402,58.99469134,52.62018931,62.91970825,44.84544785,46.92344435,61.96962252,57.3072095,56.37269386,63.93918261
27.87439516,>230,HY,29/05/2017,High,Cheap,Fast,Long,Hot,Steam plant,No,Under review,Metal,Textured,22.32657528,32.41320064,25.90456122,30.9032684,30.03979498,31.65161183,26.19026008,33.89943882,30.5881895,30.26807565,249.8548745,232.7726142,245.3837012,254.0744305,255.9162298,258.5418494,258.0062349,249.8928628,244.3850786,250.3481731,9.802247662,24.06484548,29.82304798,22.14481412,30.642085,38.69675347,39.05390726,26.48876013,37.87330006,18.02740432
19.5863808,>231,HY,5/06/2017,Low,Extravagant,Fast,Short,Hot,Storage tanks,No,Under review,Wooden,Textured,38.74424682,30.8922652,1376.978651,1691.928968,35.9333587,29.97021713,21.83429655,26.29472319,34.04626845,33.26749266,239.2865723,224.0983855,1241.381049,220.204402,224.3854765,232.1345712,1326.431628,238.9797952,243.5996115,230.8364586,45.66834569,1344.533737,39.25773965,1454.845159,51.78953754,36.91601165,1209.52002,32.52597606,52.5795374,55.5538454
17.68508588,>232,HY,11/06/2017,Low,Cheap,Slow,Long,Hot,Storage tanks,Yes,Checked,Wooden,Rough,36.31500434,34.06441533,40.20802546,33.15806676,31.96246623,38.45805676,36.33292353,41.08804142,26.56943159,43.78650891,153.3263984,132.1751404,138.5441843,137.1005794,148.3662537,135.7725137,143.7844105,145.9918374,154.6672781,134.8725565,38.49934924,56.74670058,52.177971,53.52670347,50.48494044,45.08132716,51.84815758,63.0806838,53.24738327,67.20573082
19.00103438,>233,HY,18/06/2017,Medium,Cheap,Medium,Long,Warm,Storage tanks,No,Under review,Wooden,Smooth,4.227133392,8.055328635,1512.678094,1494.309808,-11.68152736,6.515635365,4.539426705,-2.649607702,9.2033224,8.423395562,195.6221779,183.6955913,1582.901974,194.9704103,185.1682266,209.5864678,1455.809765,206.1712408,184.1208706,196.0816846,33.29954845,1241.882683,29.38241888,1558.689571,25.90003666,39.80409186,1377.97349,35.67203552,32.30967231,36.68679612
10.43995736,>234,HY,26/06/2017,Medium,Extravagant,Fast,Short,Hot,Control room,No,Under review,Ceramic,Textured,1.542890314,12.3323889,4.269506937,15.37725118,3.401711674,7.121323729,14.29237252,15.12159352,7.845864746,3.94843399,125.811752,NA,161.1019725,148.5092065,153.7715359,136.4114492,147.9054169,140.3278692,141.8020462,163.2037522,41.36752128,49.95405025,57.23977788,55.8710472,42.71606446,45.82729415,54.00462207,54.5631862,50.60695458,50.32448439
22.26151964,>235,HY,3/07/2017,Medium,Extravagant,Slow,Short,Warm,Steam plant,Yes,Under review,Wooden,Rough,18.54801291,17.8483652,25.42459298,27.31401454,26.66069158,23.60575323,17.37376601,20.85379819,19.05640536,19.86478384,197.2327685,190.7532064,197.2508218,190.0728786,195.0275088,196.9866282,194.1333156,197.7718945,186.1646646,193.0466121,76.50162259,57.59401568,62.64422301,83.57398841,67.06662137,68.38488106,55.80954093,87.44902011,72.5185139,71.20152091
27.29407531,>236,HY,9/07/2017,Medium,Extravagant,Fast,Long,Warm,Storage tanks,No,Checked,Ceramic,Rough,33.48725793,36.07224216,1679.877916,1569.959917,37.96517897,26.67992408,33.11185353,36.08788297,36.66865154,31.88246891,189.9136779,200.800419,1348.400838,190.0005361,181.2718237,183.3923045,1572.517163,188.8182566,206.5364973,175.1846396,53.75402986,1318.566678,49.78889885,1439.861538,57.33324052,41.227332,1428.334646,50.00008537,48.0775207,60.32633337
17.77635784,>237,HY,16/07/2017,Low,Costly,Medium,Short,Warm,Control room,No,Uncertain,Ceramic,Rough,34.19203802,30.60486925,1692.795714,1686.3412,30.41576476,24.92741561,23.55759342,28.00260418,22.82705796,21.98927446,177.7397213,184.9712111,1461.470965,185.4727205,194.1670137,167.8789385,1435.877702,164.7741823,183.0139194,194.9359651,47.24975266,1327.140696,50.16278368,1554.111983,52.05601936,56.43883311,1419.806643,39.90641903,34.34159712,44.49758119
19.11920335,>238,HY,24/07/2017,Low,Costly,Medium,Short,Hot,Storage tanks,No,Checked,Wooden,Textured,29.62185439,23.95032532,1624.088169,1308.328129,24.68285526,32.7672819,28.04097273,32.87614535,34.84167487,28.30157457,165.2641506,NA,1452.257026,148.6786347,165.3817958,168.0993404,1634.317224,161.2950175,178.1424539,158.1495714,29.87720518,1374.51504,41.54704508,1245.704105,35.22556349,37.41156735,1245.960847,50.24073319,45.43680179,42.19574332
40.55626581,>239,HY,31/07/2017,Medium,Extravagant,Medium,Long,Warm,Steam plant,No,Uncertain,Wooden,Textured,34.66440433,28.57252756,1217.225251,1483.37147,31.31624929,29.89215846,36.77819588,33.37227475,36.6256368,38.68879979,198.4044823,181.3916156,1486.477151,187.1994278,196.5251249,196.7535215,1677.4291,181.2119868,183.1354348,198.4108555,62.03860377,1568.948372,60.74352162,1630.021836,62.82984798,58.62002182,1440.000644,50.58839848,71.6878447,61.11019147
24.11473968,>240,HY,7/08/2017,Low,Cheap,Medium,Short,Warm,Steam plant,Yes,Uncertain,Wooden,Rough,31.50334425,25.79057805,1689.888789,1373.802226,34.04927715,28.64780965,27.38538851,33.90968458,34.78610999,23.64476247,121.6357836,127.5216334,1355.275865,141.0213781,123.2594594,140.9541103,1356.933448,133.1968947,140.1899497,148.7428363,60.07525213,1519.275279,38.26392971,1462.146491,55.532449,58.14455889,1442.180992,47.50196424,36.99444227,51.19296716
10.95067657,>241,HY,14/08/2017,Low,Extravagant,Fast,Short,Hot,Control room,Yes,Checked,Wooden,Smooth,-3.121557673,5.531080874,6.537445424,6.057020061,3.417052179,3.079207597,-2.496300441,1.331732113,6.774365633,6.247660468,239.0977387,215.7697196,245.6876373,247.4860212,244.1169174,235.9011979,230.1145755,266.124712,219.3411394,236.900357,43.9398675,48.89691004,34.84752416,56.7595016,34.1478187,46.08979654,26.93013431,42.60086694,46.89488186,44.851462
22.93421823,>242,HY,21/08/2017,Medium,Costly,Medium,Very Long,Warm,Steam plant,Yes,Uncertain,Wooden,Rough,45.2774012,35.11885393,35.02000965,36.46380879,42.1721799,46.55531471,51.46295421,35.97800471,38.70621212,41.41877561,215.1056895,236.1450875,211.4150103,231.992994,223.6221067,221.3730939,226.9262458,214.8308506,212.1082681,212.090497,58.47208918,43.16980171,63.64665405,55.9325622,54.5401926,69.64277657,50.23812282,64.54628881,56.61878132,58.15777385
31.16160351,>243,HY,27/08/2017,Medium,Costly,Medium,Long,Cold,Control room,Yes,Uncertain,Wooden,Textured,29.50196473,35.23268278,34.54487771,30.94524323,32.61852282,36.6385114,42.17149988,26.16155693,37.65818702,26.70393811,202.8787755,223.5670278,200.4422247,208.6488591,203.7771584,199.2163819,213.1654629,209.7031679,230.9646439,223.3707648,53.64377735,59.91481312,49.39405203,50.06579365,66.08663653,57.79710581,56.4172758,49.10327677,35.79541683,67.40160512
19.61686774,>244,HY,4/09/2017,Low,Extravagant,Fast,Long,Hot,Storage tanks,No,Uncertain,Wooden,Textured,25.69310655,5.723159575,14.02075812,7.811985771,18.39207937,18.29015026,1.632550934,12.92646225,14.88504492,12.92136417,194.2036992,181.8371618,182.5509644,184.9817405,190.7368256,195.0869849,203.0787292,185.3714886,182.7162253,196.2442826,47.04963079,48.91610732,59.77220916,59.87599678,55.3319494,69.8669915,56.45108406,53.55381063,53.67444446,31.55850676
9.546176797,>245,HY,10/09/2017,High,Extravagant,Fast,Short,Cold,Control room,No,Under review,Ceramic,Textured,3.255765509,15.82715885,1500.985422,1683.271295,8.595167672,12.7148213,1.792258685,0.827254575,4.80571782,19.04201873,114.7625997,108.6865397,1449.714046,108.6621266,105.9262404,109.4856858,1345.039725,97.78151769,111.7748688,104.5471189,53.93904989,1673.393664,55.69786484,1610.700721,65.95937482,48.37806349,1363.600493,62.88779705,63.00685237,60.46551336
31.27458837,>246,HY,18/09/2017,Medium,Costly,Medium,Long,Warm,Steam plant,No,Checked,Wooden,Textured,16.33184824,20.87584977,23.44499599,29.42538123,13.02898796,30.93683314,13.7549573,23.22566621,24.98446774,34.19310144,211.110544,213.1203811,225.1834654,232.7309332,233.8890491,219.0419624,236.7078419,243.2937689,217.7663966,222.540778,50.80997646,36.77155286,46.16492105,43.05054521,46.12271823,48.98508707,37.7173792,38.51788095,43.11463806,25.48301044
9.610500573,>247,HY,24/09/2017,Low,Costly,Medium,Short,Hot,Storage tanks,No,Uncertain,Wooden,Rough,-0.470218465,-0.906107065,1665.465144,1259.844276,2.062495054,0.25998413,2.817648936,-10.51812333,0.541597064,4.686577154,110.9984471,130.3880185,1378.270564,128.3963379,122.2544469,111.9176696,1595.716647,120.140762,115.7645085,135.4989702,37.7241827,1478.927342,37.58355963,1680.559315,50.48978653,34.90289326,1636.076731,45.94999902,37.76487155,40.2416638
5.076314079,>248,HY,2/10/2017,High,Cheap,Medium,Very Long,Warm,Control room,No,Checked,Ceramic,Rough,14.47104978,15.44627167,1482.752052,1310.368586,13.55281391,19.74009061,23.13846945,16.45468625,11.40324572,12.76071605,95.175275,102.2064943,1229.213207,107.2378328,91.17670189,100.2043191,1201.58526,103.429803,102.1515064,105.8015801,71.44150617,1440.478521,74.28554257,1340.483266,79.20438775,62.48867483,1693.097219,61.71333631,78.68491563,66.57834893
15.3824898,>249,HY,8/10/2017,Low,Extravagant,Fast,Long,Warm,Storage tanks,No,Uncertain,Metal,Textured,-1.638821302,-0.092376046,1639.738452,1367.757229,1.280706389,-0.841298847,6.177573482,11.67059626,12.7102396,8.926766153,115.6762122,108.9294412,1539.347687,109.4413117,111.0056341,120.5540674,1593.249143,124.0379265,110.7733615,102.2739723,51.98481187,1670.495682,53.87642307,1686.868048,62.33581457,43.20699361,1668.194195,37.98386294,63.09104101,48.5509456
26.26718754,>250,HY,16/10/2017,Medium,Extravagant,Fast,Long,Warm,Steam plant,No,Under review,Wooden,Rough,20.6904933,16.95585527,20.63395922,23.38015659,16.49244172,15.48239833,19.15671337,17.38618755,14.56514204,26.15128964,184.5584473,191.8276741,179.2072717,167.4907569,169.3791722,186.8526793,179.536295,192.8023275,188.7473682,174.377863,51.22294791,43.82619514,50.44924694,44.79130138,37.42938309,40.23741702,38.89217877,45.3818286,43.11382944,36.21370376
16.03045614,>251,HY,22/10/2017,Medium,Extravagant,Fast,Short,Hot,Storage tanks,No,Checked,Wooden,Textured,22.44462142,22.17658421,24.59714115,26.80246427,21.73993759,21.77330624,40.6927878,26.96462823,20.91571566,25.03353448,209.9980302,205.6885007,188.3820749,196.157909,196.5837298,202.2047257,196.8709258,195.1363134,197.3036155,200.5243977,58.66466855,45.15838576,66.59237654,59.47505795,64.10027841,61.31242552,53.59203924,48.84885144,72.17166761,59.09221827
17.06773709,>252,HY,29/10/2017,Low,Extravagant,Slow,Short,Warm,Control room,Yes,Checked,Wooden,Textured,39.48915352,46.06454065,41.19509116,30.37408862,33.4390098,45.52085322,33.73492805,28.89844586,31.6012755,39.70291987,129.4475509,126.3357074,148.6856603,144.8597466,139.2838155,139.3184002,135.95803,119.6694572,133.7317073,142.1960894,66.37805919,66.03886025,62.16275862,68.65604524,71.33642032,61.37211972,70.20188962,60.29102358,74.87096742,73.0238178
22.09216237,>253,HY,5/11/2017,Medium,Extravagant,Medium,Long,Warm,Steam plant,No,Under review,Ceramic,Textured,4.517809873,9.580996559,1230.412675,1501.854788,-3.469345806,-0.759741385,7.288673692,5.620144906,1.540665601,-0.437338195,208.7104489,205.422358,1461.621769,211.2930696,202.419001,209.5799819,1615.149065,213.2383044,205.2729872,231.4222033,54.01424934,1666.839486,35.69947525,1395.930147,39.50817776,41.89835291,1349.944073,47.51499326,31.4311077,46.32725882
23.58906608,>254,HY,12/11/2017,Medium,Extravagant,Medium,Long,Warm,Storage tanks,Yes,Checked,Ceramic,Rough,7.73094138,11.90952147,1381.265395,1605.122921,8.163485017,10.21113335,12.08430965,15.30993056,8.775683717,11.21723007,207.0350554,209.2678588,1543.848492,219.0644396,210.5747502,233.7688147,1401.959556,202.0715175,220.3229966,184.6496925,44.75777127,1367.789672,42.35625801,1565.613798,46.45201064,51.2813892,1670.570996,50.70836049,29.75170393,30.95452756
18.60149558,>255,HY,19/11/2017,Low,Extravagant,Fast,Long,Hot,Storage tanks,Yes,Uncertain,Wooden,Rough,16.11872194,11.03487529,8.493336573,5.442071948,17.59589239,18.19267526,7.500075378,17.71168783,8.991473732,15.18243325,171.7149566,182.5861694,180.2181256,169.8382899,193.957582,172.3827679,183.670294,175.6400998,180.1277582,188.7300781,74.01695249,46.36147738,61.91802191,46.70865877,70.25479812,63.17166183,79.44498194,71.31654741,64.80613522,59.36902682
30.82456512,>256,HY,27/11/2017,Low,Extravagant,Medium,Short,Hot,Steam plant,No,Uncertain,Ceramic,Textured,38.53495263,34.88685206,41.35349518,34.24316369,48.90132361,42.551534,40.37715372,40.8731534,33.64581334,41.64740252,193.5560782,214.4017697,195.2495565,191.5593142,198.4397435,198.3714309,194.5319639,197.5662817,186.6309532,194.8556573,61.68009706,71.50690043,58.29403607,59.58124202,57.62165779,57.85202081,71.88598775,68.30179028,52.84036459,71.48432037
19.39912341,>257,HY,4/12/2017,High,Extravagant,Fast,Very Long,Warm,Steam plant,Yes,Checked,Wooden,Rough,35.60645825,30.54751244,34.31215958,32.76598592,39.68221951,31.70057392,41.49224179,42.20919783,31.8232308,27.70229973,219.7657543,199.6038539,183.8864132,192.1664354,188.9682785,183.8838577,177.2548669,204.9351214,189.7525512,195.1773588,65.16715873,61.48639981,51.09613558,76.23637482,68.9065257,55.02814207,58.13537074,55.29134842,69.78007246,60.51614348
